V0;V1;V2a;V2b;V3a;V3b;V4a;V4b;V4c;V5a;V5b;V5c;V6;V7;V8;V9;V10a;V10b;V11a;V11b;V11c;V12a;V12b;V13a;V13b;V14a;V14b;V15a;V15b;V16a;V16b;V17;V18;V19
NUI4331;Recife;Recife;Grupo 1;Alto da Telha;1;319;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;1;NA;0;NA;NA;2;NA;4;2;3;NA;2;NA;1;NA;2;NA;de 100 a 700
NUI4332;Recife;Recife;Grupo 1;Alto das Pedrinhas;1;228;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;2;NA;de 100 a 700
NUI4337;Recife;Recife;Grupo 1;Alto do Brasil;1;1099;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;1;FBDS;NA;2;NA;4;2;3;NA;2;NA;1;NA;1;NA;de 701 a 2.000
NUI4338;Recife;Recife;Grupo 1;Alto do Burity;1;666;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;1;NA;de 100 a 700
NUI4335;Recife;Recife;Grupo 1;Alto do Bejamim;1;340;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;1;NA;de 100 a 700
NUI4336;Recife;Recife;Grupo 1;Alto do Bonito/ Alto do Pereirinha;1;162;CIS/Prefeitura;2014;1;NA;NA;4;3;3;3;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;1;NA;de 100 a 700
NUI4325;Recife;Recife;Grupo 1;Alto da Esperança - Ibura;1;1793;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;2;NA;de 701 a 2.000
NUI4326;Recife;Recife;Grupo 1;Alto da Esperança - Vasco da Gama;1;1173;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;1;FBDS;NA;2;NA;4;2;3;NA;2;NA;1;NA;1;NA;de 701 a 2.000
NUI4323;Recife;Recife;Grupo 1;Alto da Brasileira;1;587;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;1;FBDS;NA;2;NA;3;2;3;NA;2;NA;1;NA;2;NA;de 100 a 700
NUI4324;Recife;Recife;Grupo 1;Alto da Esperança - Dois Unidos;1;672;CIS/Prefeitura;2014;1;NA;NA;4;3;3;3;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;1;NA;de 100 a 700
NUI4329;Recife;Recife;Grupo 1;Alto da Loura;1;189;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;2;NA;de 100 a 700
NUI4330;Recife;Recife;Grupo 1;Alto da Serrinha;1;198;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;3;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;1;NA;de 100 a 700
NUI4327;Recife;Recife;Grupo 1;Alto da Guabiraba;1;748;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;3;escorregamento;3;2;3;NA;2;NA;1;NA;2;NA;de 701 a 2.000
NUI4328;Recife;Recife;Grupo 1;Alto da Jaqueira;1;1260;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;4;2;3;NA;2;NA;1;NA;2;NA;de 701 a 2.000
NUI4381;Recife;Recife;Grupo 1;Apolo Rui Lopes;1;85;CIS/Prefeitura;2014;1;NA;NA;3;1;3;2;1;NA;0;NA;NA;2;NA;3;1;3;NA;3;NA;2;NA;2;NA;de 51 a 99
NUI4382;Recife;Recife;Grupo 1;Arca de Noé;1;341;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;2;NA;1;NA;de 100 a 700
NUI4379;Recife;Recife;Grupo 1;Antônio Eduardo Amorim;1;94;CIS/Prefeitura;2014;1;NA;NA;3;1;3;2;1;NA;0;NA;NA;3;alagamento;3;1;1;NA;3;NA;2;NA;3;NA;de 51 a 99
NUI4380;Recife;Recife;Grupo 1;Apipucos/ Rua Laura Gondin;1;368;CIS/Prefeitura;2014;1;NA;NA;4;3;3;3;3;NA;1;FBDS;NA;2;NA;4;2;3;NA;3;NA;2;NA;1;NA;de 100 a 700
NUI4385;Recife;Recife;Grupo 1;Aritana;1;307;CIS/Prefeitura;2014;1;NA;NA;4;3;3;3;1;NA;0;NA;NA;3;alagamento;3;1;3;NA;2;NA;3;NA;3;NA;de 100 a 700
NUI4386;Recife;Recife;Grupo 1;Armando Burle;1;66;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;1;1;NA;1;NA;2;NA;2;NA;de 51 a 99
NUI4383;Recife;Recife;Grupo 1;Areias;1;1340;CIS/Prefeitura;2014;1;NA;NA;4;3;3;3;1;NA;0;NA;NA;2;NA;4;2;3;NA;2;NA;2;NA;1;NA;de 701 a 2.000
NUI4384;Recife;Recife;Grupo 1;Areinha;1;343;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;1;FBDS;NA;2;NA;3;1;3;NA;3;NA;2;NA;1;NA;de 100 a 700
NUI4373;Recife;Recife;Grupo 1;Alto Santa Tereza;1;136;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;1;NA;0;NA;NA;2;NA;3;2;2;NA;2;NA;3;NA;3;NA;de 100 a 700
NUI4374;Recife;Recife;Grupo 1;Alto Santa Terezinha;1;1636;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;4;2;3;NA;2;NA;1;NA;1;NA;de 701 a 2.000
NUI4371;Recife;Recife;Grupo 1;Alto Santa Isabel;1;4386;CIS/Prefeitura;2014;1;-;-;4;3;3;1;1;NA;0;NA;NA;3;algum escorregamento;3;2;3;NA;2;-;1;-;1;NA;mais que 2.000
NUI4372;Recife;Recife;Grupo 1;Alto Santa Luzia;1;229;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;1;3;NA;2;NA;3;NA;2;NA;de 100 a 700
NUI4377;Recife;Recife;Grupo 1;Ana Aurora/ Ponte Preta;1;4;CIS/Prefeitura;2014;1;NA;NA;2;1;3;2;2;NA;1;FBDS;NA;3;alagamento;3;1;4;NA;3;NA;3;NA;3;NA;até 50
NUI4378;Recife;Recife;Grupo 1;Ana Aurora/ Rua da Linha;1;10;CIS/Prefeitura;2014;1;NA;NA;2;1;3;2;2;NA;1;FBDS;NA;3;alagamento;3;1;4;NA;3;NA;3;NA;3;NA;até 50
NUI4375;Recife;Recife;Grupo 1;Alto Só Nós Dois;1;149;CIS/Prefeitura;2014;1;NA;NA;4;3;3;3;1;NA;0;NA;NA;3;alagamento;3;1;3;NA;2;NA;2;NA;1;NA;de 100 a 700
NUI4376;Recife;Recife;Grupo 1;Ambolê;1;38;CIS/Prefeitura;2014;1;NA;NA;3;1;3;2;1;NA;0;NA;NA;2;NA;4;2;2;NA;3;NA;2;NA;1;e 2;até 50
NUI4365;Recife;Recife;Grupo 1;Alto José Bonifácio;1;995;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;4;2;3;NA;2;NA;1;NA;1;NA;de 701 a 2.000
NUI4366;Recife;Recife;Grupo 1;Alto José do Pinho;1;3413;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;1;FBDS;NA;2;NA;4;2;3;NA;2;NA;1;NA;1;NA;mais que 2.000
NUI4363;Recife;Recife;Grupo 1;Alto Dr. Caeté;1;442;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;2;NA;2;NA;de 100 a 700
NUI4364;Recife;Recife;Grupo 1;Alto Jardim Progresso;1;1007;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;2;NA;1;NA;de 701 a 2.000
NUI4369;Recife;Recife;Grupo 1;Alto Nossa Senhora de Fátima;1;1686;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;1;NA;de 701 a 2.000
NUI4370;Recife;Recife;Grupo 1;Alto Resplendor/ Alto da Favela;1;996;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;4;2;3;NA;2;NA;1;NA;1;NA;de 701 a 2.000
NUI4367;Recife;Recife;Grupo 1;Alto José Idalino;1;656;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;2;NA;1;NA;de 100 a 700
NUI4368;Recife;Recife;Grupo 1;Alto Mundo Novo;1;311;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;3;NA;2;NA;de 100 a 700
NUI4357;Recife;Recife;Grupo 1;Alto do Reservatório;1;235;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;2;NA;2;NA;de 100 a 700
NUI4358;Recife;Recife;Grupo 1;Alto do Rosario;1;210;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;1;NA;0;NA;NA;2;NA;3;1;3;NA;2;NA;3;NA;3;NA;de 100 a 700
NUI4355;Recife;Recife;Grupo 1;Alto do Pereirinha;1;494;CIS/Prefeitura;2014;2;NA;NA;4;3;3;3;1;NA;1;FBDS;NA;2;NA;3;2;3;NA;2;NA;1;NA;1;NA;de 100 a 700
NUI4356;Recife;Recife;Grupo 1;Alto do Refúgio;1;1553;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;1;NA;de 701 a 2.000
NUI4361;Recife;Recife;Grupo 1;Alto do Venâncio;1;72;CIS/Prefeitura;2014;1;NA;NA;2;1;3;1;1;NA;0;NA;NA;2;algum escorregamento;3;2;3;NA;2;NA;3;NA;2;NA;de 51 a 99
NUI4362;Recife;Recife;Grupo 1;Alto dos Coqueiros;1;648;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;1;NA;de 100 a 700
NUI4359;Recife;Recife;Grupo 1;Alto do Rosário 2;1;74;CIS/Prefeitura;2014;1;NA;NA;3;3;3;2;3;NA;0;NA;NA;2;NA;3;2;2;NA;2;NA;3;NA;3;NA;de 51 a 99
NUI4360;Recife;Recife;Grupo 1;Alto do Tiro;1;534;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;3;algum escorregamento;3;2;3;NA;2;NA;2;NA;1;NA;de 100 a 700
NUI4413;Recife;Recife;Grupo 1;Beirinha - Bongi;1;357;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;1;FBDS;NA;2;NA;3;1;3;NA;2;NA;1;NA;1;NA;de 100 a 700
NUI4414;Recife;Recife;Grupo 1;Beirinha/ Avenida Central;1;70;CIS/Prefeitura;2014;1;NA;NA;3;2;3;2;1;NA;1;FBDS;NA;3;alagamento;3;1;1;NA;1;NA;2;NA;2;NA;de 51 a 99
NUI4411;Recife;Recife;Grupo 1;Beira Rio/ Pina;1;654;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;1;FBDS;NA;2;NA;3;1;2;NA;2;NA;3;NA;2;NA;de 100 a 700
NUI4412;Recife;Recife;Grupo 1;Beirinha - Areias;1;428;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;2;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;1;NA;de 100 a 700
NUI4417;Recife;Recife;Grupo 1;Bode II;1;1034;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;1;FBDS;NA;2;NA;3;1;3;NA;3;NA;2;NA;1;NA;de 701 a 2.000
NUI4418;Recife;Recife;Grupo 1;Bode III;1;1012;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;1;3;NA;3;NA;1;NA;1;NA;de 701 a 2.000
NUI4415;Recife;Recife;Grupo 1;Belém de Maria;1;25;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;1;1;NA;1;NA;3;NA;3;NA;até 50
NUI4416;Recife;Recife;Grupo 1;Boa Ideia;1;139;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;1;NA;1;FBDS;NA;2;NA;3;1;3;NA;3;NA;1;NA;1;NA;de 100 a 700
NUI4405;Recife;Recife;Grupo 1;Beira da Maré;1;90;CIS/Prefeitura;2014;1;NA;NA;2;1;3;2;1;NA;1;FBDS;NA;3;alagamento;3;1;1;NA;1;NA;3;NA;3;NA;de 51 a 99
NUI4406;Recife;Recife;Grupo 1;Beira Rio;1;108;Censo IBGE;2010;2;NA;NA;4;3;3;2;1;NA;1;FBDS;NA;2;NA;3;1;1;NA;1;NA;3;NA;3;NA;de 100 a 700
NUI4403;Recife;Recife;Grupo 1;Beco da Facada;1;12;CIS/Prefeitura;2014;1;NA;NA;2;1;3;2;1;NA;0;NA;NA;2;NA;3;1;3;NA;3;NA;3;NA;3;NA;até 50
NUI4404;Recife;Recife;Grupo 1;Beco do Esparadrapo;1;59;CIS/Prefeitura;2014;1;ruas;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;1;3;NA;3;NA;2;NA;1;NA;de 51 a 99
NUI4409;Recife;Recife;Grupo 1;Beira Rio/ José de Holanda;1;98;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;1;NA;1;FBDS;NA;3;alagamento;3;1;3;NA;2;NA;1;NA;1;NA;de 51 a 99
NUI4410;Recife;Recife;Grupo 1;Beira Rio/ Loteamento Padre Henrique;1;136;CADUNICO;2020;1;NA;NA;4;3;3;2;1;NA;1;FBDS;NA;2;NA;3;1;2;NA;1;NA;3;NA;2;NA;de 100 a 700
NUI4407;Recife;Recife;Grupo 1;Beira Rio - Campina do Barreto;1;219;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;1;FBDS;NA;3;alagamento;3;1;2;NA;1;NA;3;NA;3;NA;de 100 a 700
NUI4408;Recife;Recife;Grupo 1;Beira Rio/ Joca;1;646;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;1;NA;1;FBDS;NA;2;NA;3;1;3;NA;2;NA;2;NA;2;NA;de 100 a 700
NUI4397;Recife;Recife;Grupo 1;Baixa do Jardim São Paulo;1;326;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;1;NA;0;NA;NA;3;alagamento;3;1;1;NA;2;NA;3;NA;3;NA;de 100 a 700
NUI4398;Recife;Recife;Grupo 1;Barão da Soledade;1;59;CIS/Prefeitura;2014;1;NA;NA;2;1;3;2;1;NA;0;NA;NA;2;NA;3;1;3;NA;2;NA;3;NA;2;NA;de 51 a 99
NUI4395;Recife;Recife;Grupo 1;Avenida Sul 1;1;83;CIS/Prefeitura;2014;1;manaciais;NA;3;4;3;2;1;NA;1;FBDS;NA;2;NA;3;1;3;NA;3;NA;1;NA;1;NA;de 51 a 99
NUI4396;Recife;Recife;Grupo 1;Avilan;1;226;CIS/Prefeitura;2014;2;NA;NA;4;3;3;2;1;NA;0;NA;NA;2;NA;3;1;3;NA;2;NA;3;NA;3;NA;de 100 a 700
NUI4401;Recife;Recife;Grupo 1;Barro;1;1856;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;4;2;3;NA;2;NA;2;NA;1;NA;de 701 a 2.000
NUI4402;Recife;Recife;Grupo 1;Barro/ Rua Manuel Salvador;1;113;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;1;NA;de 100 a 700
NUI4399;Recife;Recife;Grupo 1;Barbalho;1;253;CIS/Prefeitura;2014;3;NA;NA;4;3;3;2;1;NA;0;NA;NA;2;NA;3;1;3;NA;2;NA;1;NA;1;NA;de 100 a 700
NUI4400;Recife;Recife;Grupo 1;Barreiras;1;1760;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;3;NA;0;NA;NA;2;NA;4;2;3;NA;2;NA;2;NA;2;NA;de 701 a 2.000
NUI4389;Recife;Recife;Grupo 1;Asa Branca;1;1105;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;1;NA;1;FBDS;NA;3;escorregamento;4;2;3;NA;2;NA;2;NA;2;NA;de 701 a 2.000
NUI4390;Recife;Recife;Grupo 1;Asa Branca - Torrões;1;359;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;1;3;NA;2;NA;3;NA;1;NA;de 100 a 700
NUI4387;Recife;Recife;Grupo 1;Arranca Toco/ Campos Novos;1;372;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;1;NA;de 100 a 700
NUI4388;Recife;Recife;Grupo 1;Arruado;1;226;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;1;NA;0;NA;NA;2;NA;3;1;3;NA;2;NA;2;NA;2;NA;de 100 a 700
NUI4393;Recife;Recife;Grupo 1;Avenida Cônsul Fragoso;1;33;CIS/Prefeitura;2014;1;NA;NA;2;1;3;2;1;NA;1;FBDS;NA;2;NA;3;1;3;NA;3;NA;1;NA;1;NA;até 50
NUI4394;Recife;Recife;Grupo 1;Avenida Sul;1;132;CIS/Prefeitura;2014;1;manaciais;NA;4;3;3;2;1;NA;0;NA;NA;3;alagamento;3;1;3;NA;3;NA;2;NA;3;NA;de 100 a 700
NUI4391;Recife;Recife;Grupo 1;Av. Pernambuco;1;224;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;3;NA;1;FBDS;NA;2;NA;4;2;2;NA;1;NA;3;NA;3;NA;de 100 a 700
NUI4392;Recife;Recife;Grupo 1;Avenida Central/ Jiquiá;1;86;CIS/Prefeitura;2014;1;NA;NA;3;1;3;2;1;NA;1;FBDS;NA;3;alagamento;3;1;3;NA;2;NA;1;NA;1;NA;de 51 a 99
NUI4445;Recife;Recife;Grupo 1;Campo do Rio Uma;1;115;CIS/Prefeitura;2014;1;NA;NA;2;2;3;2;3;NA;0;NA;NA;3;alagamento;3;2;3;NA;2;NA;3;NA;3;NA;de 100 a 700
NUI4446;Recife;Recife;Grupo 1;Campo do Vila (Rata);1;128;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;1;FBDS;NA;2;NA;3;1;4;NA;3;NA;1;NA;1;NA;de 100 a 700
NUI4443;Recife;Recife;Grupo 1;Campo do Cacique;1;187;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;1;3;NA;2;NA;2;NA;1;NA;de 100 a 700
NUI4444;Recife;Recife;Grupo 1;Campo do Piolho;1;363;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;1;FBDS;NA;2;NA;3;1;4;NA;3;NA;2;NA;1;NA;de 100 a 700
NUI4449;Recife;Recife;Grupo 1;Canal do Arruda;1;846;CIS/Prefeitura;2014;1;e 3;70% 30%;4;3;3;1;1;NA;1;FBDS;NA;3;alagamento;3;1;4;NA;3;NA;2;NA;2;NA;de 701 a 2.000
NUI4450;Recife;Recife;Grupo 1;Canal do Banorte/ Vila Maria;1;96;CIS/Prefeitura;2014;1;NA;NA;3;2;3;2;1;NA;1;FBDS;NA;2;NA;3;1;1;NA;1;NA;2;NA;2;NA;de 51 a 99
NUI4447;Recife;Recife;Grupo 1;Campo Tabaiares;1;285;CIS/Prefeitura;2014;1;NA;NA;4;3;3;3;3;NA;1;FBDS;NA;3;alagamento;3;1;3;NA;3;NA;3;NA;3;NA;de 100 a 700
NUI4448;Recife;Recife;Grupo 1;Canal de Campo Grande;1;370;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;1;FBDS;NA;3;alagamento;3;1;3;NA;2;NA;2;NA;1;NA;de 100 a 700
NUI4437;Recife;Recife;Grupo 1;Cabedelo;1;40;CIS/Prefeitura;2014;1;NA;NA;2;1;3;2;1;NA;1;FBDS;NA;3;alagamento;3;1;4;NA;3;NA;2;NA;2;NA;até 50
NUI4438;Recife;Recife;Grupo 1;Cabocó;1;34;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;3;NA;1;FBDS;NA;2;NA;3;1;3;NA;2;NA;1;NA;1;NA;até 50
NUI4435;Recife;Recife;Grupo 1;Burity/ Vila Esperança;1;1727;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;1;NA;1;FBDS;NA;2;NA;3;1;3;NA;2;NA;1;NA;1;NA;de 701 a 2.000
NUI4436;Recife;Recife;Grupo 1;Cabeça de Vaca;1;225;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;3;NA;0;NA;NA;3;alagamento;3;2;2;NA;1;NA;3;NA;3;NA;de 100 a 700
NUI4441;Recife;Recife;Grupo 1;Campina do Barreto;1;853;CIS/Prefeitura;2014;1;e 3;95% e 5%;4;3;3;1;1;NA;0;NA;NA;2;NA;3;1;3;NA;2;NA;1;NA;1;NA;de 701 a 2.000
NUI4442;Recife;Recife;Grupo 1;Campo do Banco;1;780;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;2;NA;1;NA;de 701 a 2.000
NUI4439;Recife;Recife;Grupo 1;Caiara/ Bomba Grande;1;2668;CIS/Prefeitura;2014;2;NA;NA;4;3;3;2;1;NA;0;NA;NA;2;NA;3;1;3;NA;2;NA;1;NA;1;NA;mais que 2.000
NUI4440;Recife;Recife;Grupo 1;Caiara/ Rua Antero Mota;1;52;CIS/Prefeitura;2014;1;NA;NA;3;2;3;2;1;NA;0;NA;NA;3;alagamento;3;1;3;NA;2;NA;2;NA;2;NA;de 51 a 99
NUI4429;Recife;Recife;Grupo 1;Brasília Teimosa;1;4528;CIS/Prefeitura;2014;1;e 2;90%, 10%;4;3;3;1;3;NA;0;NA;NA;3;alagamento;3;2;3;NA;2;NA;2;NA;1;NA;mais que 2.000
NUI4430;Recife;Recife;Grupo 1;Brasilit;1;711;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;1;4;NA;3;NA;1;NA;1;NA;de 701 a 2.000
NUI4427;Recife;Recife;Grupo 1;Borborema - Ocupação;1;21;CIS/Prefeitura;2014;1;NA;NA;2;1;3;2;1;NA;0;NA;NA;2;NA;3;1;4;NA;3;NA;3;NA;3;NA;até 50
NUI4428;Recife;Recife;Grupo 1;Brasília de Totó;1;1755;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;1;NA;1;FBDS;NA;2;NA;4;2;3;NA;2;NA;1;NA;1;NA;de 701 a 2.000
NUI4433;Recife;Recife;Grupo 1;Brejo da Guabiraba;1;1283;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;1;FBDS;NA;2;NA;4;2;3;NA;2;NA;1;NA;1;NA;de 701 a 2.000
NUI4434;Recife;Recife;Grupo 1;Brejo de Beberibe;1;520;CIS/Prefeitura;2014;1;e 3;70% e 30%;4;3;3;2;1;NA;0;NA;NA;2;NA;4;2;3;NA;2;NA;1;NA;1;NA;de 100 a 700
NUI4431;Recife;Recife;Grupo 1;Brega e Chique - UR 7;1;498;CIS/Prefeitura;2014;1;NA;NA;3;1;3;2;3;NA;0;NA;NA;2;NA;3;2;4;NA;3;NA;2;NA;1;NA;de 100 a 700
NUI4432;Recife;Recife;Grupo 1;Brega e Chique/ Avenida Jockey Club;1;151;CADUNICO;2020;1;NA;NA;4;3;3;3;1;NA;1;FBDS;NA;2;NA;3;1;4;NA;3;NA;2;NA;2;NA;de 100 a 700
NUI4421;Recife;Recife;Grupo 1;Bolo de Noiva;1;650;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;1;NA;de 100 a 700
NUI4422;Recife;Recife;Grupo 1;Bom Clima;1;244;CIS/Prefeitura;2014;2;NA;NA;4;3;3;2;3;NA;1;FBDS;NA;2;NA;4;2;1;NA;2;NA;3;NA;3;NA;de 100 a 700
NUI4419;Recife;Recife;Grupo 1;Bola na Rede;1;492;CIS/Prefeitura;2014;2;NA;NA;4;3;3;2;3;NA;1;FBDS;NA;2;NA;4;2;3;NA;2;NA;2;NA;2;NA;de 100 a 700
NUI4420;Recife;Recife;Grupo 1;Bola na Rede - Encosta;1;151;CIS/Prefeitura;2014;1;NA;NA;4;3;3;2;3;NA;1;FBDS;NA;2;NA;4;2;2;NA;1;NA;2;NA;2;NA;de 100 a 700
NUI4425;Recife;Recife;Grupo 1;Boqueirão;1;378;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;1;FBDS;NA;2;NA;3;2;3;NA;2;NA;2;NA;1;NA;de 100 a 700
NUI4426;Recife;Recife;Grupo 1;Borborema;1;598;CIS/Prefeitura;2014;1;NA;NA;4;3;3;3;1;NA;0;NA;NA;2;NA;3;1;3;NA;2;NA;3;NA;3;NA;de 100 a 700
NUI4423;Recife;Recife;Grupo 1;Bom Jesus;1;22;CIS/Prefeitura;2014;1;NA;NA;2;1;3;2;3;NA;1;FBDS;NA;3;alagamento;3;1;1;NA;3;NA;3;NA;3;NA;até 50
NUI4424;Recife;Recife;Grupo 1;Bomba do Hemetério;1;3239;CIS/Prefeitura;2014;8;1 e 2;50% e 50%;4;3;3;3;1;NA;0;NA;NA;2;NA;4;2;3;NA;2;NA;1;NA;1;NA;mais que 2.000
NUI4477;Recife;Recife;Grupo 1;Coqueiral;1;214;CIS/Prefeitura;2014;1;NA;NA;4;3;3;3;1;NA;0;NA;NA;3;alagamento;3;1;3;NA;2;NA;2;NA;3;NA;de 100 a 700
NUI4478;Recife;Recife;Grupo 1;Coqueiral/ Rua Alfredo Marcondes;1;32;CIS/Prefeitura;2014;1;NA;NA;2;1;3;2;1;NA;0;NA;NA;2;NA;3;1;1;NA;1;NA;3;NA;3;NA;até 50
NUI4475;Recife;Recife;Grupo 1;Copo Sujo;1;27;CIS/Prefeitura;2014;1;NA;NA;2;1;3;2;1;NA;1;FBDS;NA;2;NA;3;1;1;NA;1;NA;3;NA;3;NA;até 50
NUI4476;Recife;Recife;Grupo 1;Coque;1;3832;CIS/Prefeitura;2014;2;e 1;NA;4;3;3;1;3;NA;1;FBDS;NA;2;NA;3;1;4;NA;3;NA;2;NA;2;NA;mais que 2.000
NUI4481;Recife;Recife;Grupo 1;Corrego Bombeirense;1;296;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;1;NA;de 100 a 700
NUI4482;Recife;Recife;Grupo 1;Corrego Central/ Cidade Operária;1;535;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;1;FBDS;NA;2;NA;3;2;3;NA;2;NA;2;NA;1;NA;de 100 a 700
NUI4479;Recife;Recife;Grupo 1;Coronel Fabriciano;1;104;CIS/Prefeitura;2014;1;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;1;4;NA;3;NA;1;NA;1;já foi regularizada;de 100 a 700
NUI4480;Recife;Recife;Grupo 1;Corrego Antonio Rodrigues;1;412;CIS/Prefeitura;2014;2;NA;NA;4;3;3;1;1;NA;0;NA;NA;2;NA;3;2;3;NA;2;NA;1;NA;1;NA;de 100 a 700
